Fecha,Hora,Pronosticada,Minera,Variable,Estacion
01/14/2024,10,4.8,Spence,Velocidad del viento,Campamento
01/14/2024,11,4.9,Spence,Velocidad del viento,Campamento
01/14/2024,12,6.5,Spence,Velocidad del viento,Campamento
01/14/2024,13,6.2,Spence,Velocidad del viento,Campamento
01/14/2024,14,8.0,Spence,Velocidad del viento,Campamento
01/14/2024,15,9.3,Spence,Velocidad del viento,Campamento
01/14/2024,16,8.4,Spence,Velocidad del viento,Campamento
01/14/2024,17,7.9,Spence,Velocidad del viento,Campamento
01/14/2024,18,6.3,Spence,Velocidad del viento,Campamento
01/14/2024,19,3.4,Spence,Velocidad del viento,Campamento
01/14/2024,20,3.0,Spence,Velocidad del viento,Campamento
01/14/2024,21,0.7,Spence,Velocidad del viento,Campamento
01/14/2024,22,1.6,Spence,Velocidad del viento,Campamento
01/14/2024,23,0.0,Spence,Velocidad del viento,Campamento
01/15/2024,0,2.3,Spence,Velocidad del viento,Campamento
01/15/2024,1,2.4,Spence,Velocidad del viento,Campamento
01/15/2024,2,1.7,Spence,Velocidad del viento,Campamento
01/15/2024,3,1.3,Spence,Velocidad del viento,Campamento
01/15/2024,4,1.6,Spence,Velocidad del viento,Campamento
01/15/2024,5,2.1,Spence,Velocidad del viento,Campamento
01/15/2024,6,1.2,Spence,Velocidad del viento,Campamento
01/15/2024,7,0.9,Spence,Velocidad del viento,Campamento
01/15/2024,8,2.2,Spence,Velocidad del viento,Campamento
01/15/2024,9,3.6,Spence,Velocidad del viento,Campamento
01/15/2024,10,5.1,Spence,Velocidad del viento,Campamento
01/15/2024,11,5.5,Spence,Velocidad del viento,Campamento
01/15/2024,12,5.9,Spence,Velocidad del viento,Campamento
01/15/2024,13,4.7,Spence,Velocidad del viento,Campamento
01/15/2024,14,5.8,Spence,Velocidad del viento,Campamento
01/15/2024,15,7.9,Spence,Velocidad del viento,Campamento
01/15/2024,16,8.2,Spence,Velocidad del viento,Campamento
01/15/2024,17,8.1,Spence,Velocidad del viento,Campamento
01/15/2024,18,6.2,Spence,Velocidad del viento,Campamento
01/15/2024,19,3.2,Spence,Velocidad del viento,Campamento
01/15/2024,20,2.2,Spence,Velocidad del viento,Campamento
01/15/2024,21,0.8,Spence,Velocidad del viento,Campamento
01/15/2024,22,2.4,Spence,Velocidad del viento,Campamento
01/15/2024,23,3.2,Spence,Velocidad del viento,Campamento
01/16/2024,0,1.9,Spence,Velocidad del viento,Campamento
01/16/2024,1,1.5,Spence,Velocidad del viento,Campamento
01/16/2024,2,2.3,Spence,Velocidad del viento,Campamento
01/16/2024,3,1.2,Spence,Velocidad del viento,Campamento
01/16/2024,4,2.3,Spence,Velocidad del viento,Campamento
01/16/2024,5,1.6,Spence,Velocidad del viento,Campamento
01/16/2024,6,1.1,Spence,Velocidad del viento,Campamento
01/16/2024,7,0.8,Spence,Velocidad del viento,Campamento
01/16/2024,8,1.6,Spence,Velocidad del viento,Campamento
01/16/2024,9,2.6,Spence,Velocidad del viento,Campamento
01/16/2024,10,5.4,Spence,Velocidad del viento,Campamento
01/16/2024,11,5.7,Spence,Velocidad del viento,Campamento
01/16/2024,12,5.7,Spence,Velocidad del viento,Campamento
01/16/2024,13,5.8,Spence,Velocidad del viento,Campamento
01/16/2024,14,6.9,Spence,Velocidad del viento,Campamento
01/16/2024,15,9.2,Spence,Velocidad del viento,Campamento
01/16/2024,16,9.0,Spence,Velocidad del viento,Campamento
01/16/2024,17,7.1,Spence,Velocidad del viento,Campamento
01/16/2024,18,5.9,Spence,Velocidad del viento,Campamento
01/16/2024,19,4.0,Spence,Velocidad del viento,Campamento
01/16/2024,20,2.7,Spence,Velocidad del viento,Campamento
01/16/2024,21,1.3,Spence,Velocidad del viento,Campamento
01/16/2024,22,6.2,Spence,Velocidad del viento,Campamento
01/16/2024,23,3.7,Spence,Velocidad del viento,Campamento
01/17/2024,0,3.6,Spence,Velocidad del viento,Campamento
01/17/2024,1,1.4,Spence,Velocidad del viento,Campamento
01/17/2024,2,1.3,Spence,Velocidad del viento,Campamento
01/17/2024,3,1.5,Spence,Velocidad del viento,Campamento
01/17/2024,4,2.3,Spence,Velocidad del viento,Campamento
01/17/2024,5,1.8,Spence,Velocidad del viento,Campamento
01/17/2024,6,0.9,Spence,Velocidad del viento,Campamento
01/17/2024,7,1.0,Spence,Velocidad del viento,Campamento
01/17/2024,8,2.0,Spence,Velocidad del viento,Campamento
01/17/2024,9,3.9,Spence,Velocidad del viento,Campamento
01/17/2024,10,4.5,Spence,Velocidad del viento,Campamento
01/17/2024,11,5.5,Spence,Velocidad del viento,Campamento
01/17/2024,12,5.8,Spence,Velocidad del viento,Campamento
01/17/2024,13,5.6,Spence,Velocidad del viento,Campamento
01/17/2024,14,7.2,Spence,Velocidad del viento,Campamento
01/17/2024,15,8.1,Spence,Velocidad del viento,Campamento
01/17/2024,16,7.8,Spence,Velocidad del viento,Campamento
01/17/2024,17,7.4,Spence,Velocidad del viento,Campamento
01/17/2024,18,6.1,Spence,Velocidad del viento,Campamento
01/17/2024,19,4.4,Spence,Velocidad del viento,Campamento
01/17/2024,20,3.7,Spence,Velocidad del viento,Campamento
01/17/2024,21,0.8,Spence,Velocidad del viento,Campamento
01/17/2024,22,0.4,Spence,Velocidad del viento,Campamento
01/17/2024,23,1.3,Spence,Velocidad del viento,Campamento
01/18/2024,0,2.1,Spence,Velocidad del viento,Campamento
01/18/2024,1,1.7,Spence,Velocidad del viento,Campamento
01/18/2024,2,0.8,Spence,Velocidad del viento,Campamento
01/18/2024,3,1.0,Spence,Velocidad del viento,Campamento
01/18/2024,4,1.8,Spence,Velocidad del viento,Campamento
01/18/2024,5,2.3,Spence,Velocidad del viento,Campamento
01/18/2024,6,1.3,Spence,Velocidad del viento,Campamento
01/18/2024,7,1.9,Spence,Velocidad del viento,Campamento
01/18/2024,8,3.0,Spence,Velocidad del viento,Campamento
01/18/2024,9,4.6,Spence,Velocidad del viento,Campamento
01/18/2024,10,4.2,Spence,Velocidad del viento,Campamento
01/18/2024,11,4.9,Spence,Velocidad del viento,Campamento
01/18/2024,12,5.2,Spence,Velocidad del viento,Campamento
01/18/2024,13,5.1,Spence,Velocidad del viento,Campamento
01/18/2024,14,7.3,Spence,Velocidad del viento,Campamento
01/18/2024,15,8.3,Spence,Velocidad del viento,Campamento
01/18/2024,16,8.8,Spence,Velocidad del viento,Campamento
01/18/2024,17,7.0,Spence,Velocidad del viento,Campamento
01/18/2024,18,5.5,Spence,Velocidad del viento,Campamento
01/18/2024,19,3.9,Spence,Velocidad del viento,Campamento
01/18/2024,20,3.4,Spence,Velocidad del viento,Campamento
01/18/2024,21,1.6,Spence,Velocidad del viento,Campamento
01/18/2024,22,3.4,Spence,Velocidad del viento,Campamento
01/18/2024,23,1.6,Spence,Velocidad del viento,Campamento
10/24/2023,0,1.3,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,1,1.8,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,2,1.5,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,3,1.8,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,4,1.9,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,5,1.6,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,6,0.8,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,7,0.7,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,8,2.4,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,9,3.6,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,10,4.0,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,11,4.3,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,12,6.1,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,13,7.0,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,14,7.2,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,15,8.0,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,16,8.6,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,17,7.2,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,18,4.8,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,19,3.1,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,20,1.0,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,21,1.1,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,22,1.6,Spence,Velocidad del viento,Sierra Gorda
10/24/2023,23,1.1,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,0,1.8,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,1,1.8,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,2,2.0,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,3,2.1,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,4,1.7,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,5,1.4,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,6,1.3,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,7,1.0,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,8,0.8,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,9,1.4,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,10,3.1,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,11,4.4,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,12,5.0,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,13,5.9,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,14,8.5,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,15,9.5,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,16,8.7,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,17,6.9,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,18,4.4,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,19,2.9,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,20,1.2,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,21,0.7,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,22,1.2,Spence,Velocidad del viento,Sierra Gorda
10/25/2023,23,1.7,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,0,2.2,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,1,1.6,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,2,1.5,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,3,2.1,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,4,2.3,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,5,1.5,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,6,1.2,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,7,1.7,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,8,0.9,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,9,1.6,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,10,3.9,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,11,4.5,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,12,4.3,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,13,5.2,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,14,5.2,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,15,8.0,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,16,8.2,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,17,6.7,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,18,4.7,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,19,3.0,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,20,1.0,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,21,1.0,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,22,1.4,Spence,Velocidad del viento,Sierra Gorda
10/26/2023,23,0.4,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,0,1.9,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,1,2.3,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,2,2.4,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,3,2.3,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,4,2.4,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,5,2.2,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,6,2.6,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,7,2.6,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,8,3.8,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,9,4.4,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,10,4.2,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,11,4.1,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,12,3.8,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,13,5.2,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,14,6.2,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,15,7.4,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,16,7.2,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,17,5.7,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,18,3.1,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,19,1.7,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,20,1.0,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,21,0.6,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,22,1.7,Spence,Velocidad del viento,Sierra Gorda
10/27/2023,23,1.5,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,0,1.7,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,1,1.6,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,2,1.8,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,3,2.1,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,4,1.6,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,5,2.5,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,6,1.5,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,7,1.2,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,8,2.4,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,9,4.0,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,10,4.6,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,11,4.6,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,12,5.3,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,13,5.4,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,14,4.2,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,15,4.1,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,16,3.6,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,17,5.5,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,18,3.9,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,19,2.6,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,20,0.9,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,21,1.1,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,22,1.8,Spence,Velocidad del viento,Sierra Gorda
10/28/2023,23,1.4,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,0,2.2,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,1,1.8,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,2,2.1,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,3,2.3,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,4,2.2,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,5,1.9,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,6,1.6,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,7,1.3,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,8,2.2,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,9,4.5,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,10,4.7,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,11,4.9,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,12,4.2,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,13,4.0,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,14,4.9,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,15,6.4,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,16,5.3,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,17,4.9,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,18,3.5,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,19,1.7,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,20,0.5,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,21,1.6,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,22,1.7,Spence,Velocidad del viento,Sierra Gorda
10/29/2023,23,1.6,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,0,2.7,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,1,2.1,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,2,2.3,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,3,1.7,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,4,1.7,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,5,1.8,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,6,1.5,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,7,1.7,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,8,2.1,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,9,3.2,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,10,4.9,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,11,4.7,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,12,4.2,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,13,4.7,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,14,6.2,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,15,8.2,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,16,7.9,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,17,6.4,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,18,4.6,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,19,2.9,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,20,1.0,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,21,1.0,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,22,1.9,Spence,Velocidad del viento,Sierra Gorda
10/30/2023,23,2.1,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,0,2.7,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,1,1.5,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,2,1.5,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,3,2.8,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,4,2.2,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,5,1.8,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,6,1.5,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,7,1.1,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,8,0.6,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,9,2.5,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,10,3.1,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,11,3.7,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,12,3.5,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,13,3.9,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,14,4.3,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,15,7.3,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,16,7.8,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,17,6.5,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,18,4.8,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,19,3.0,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,20,1.9,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,21,0.4,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,22,1.7,Spence,Velocidad del viento,Sierra Gorda
10/31/2023,23,0.9,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,0,1.4,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,1,2.0,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,2,1.9,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,3,2.1,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,4,1.6,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,5,1.7,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,6,2.0,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,7,2.2,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,8,2.4,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,9,4.0,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,10,4.2,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,11,4.6,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,12,4.1,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,13,4.2,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,14,4.7,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,15,5.1,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,16,5.4,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,17,5.1,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,18,4.2,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,19,2.2,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,20,0.6,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,21,2.4,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,22,2.1,Spence,Velocidad del viento,Sierra Gorda
11/01/2023,23,1.5,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,0,0.6,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,1,2.3,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,2,2.5,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,3,2.2,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,4,2.0,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,5,2.1,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,6,1.5,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,7,1.4,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,8,3.7,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,9,4.9,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,10,5.6,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,11,5.6,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,12,5.3,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,13,4.1,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,14,6.5,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,15,7.9,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,16,8.3,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,17,6.1,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,18,3.9,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,19,2.0,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,20,1.6,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,21,3.1,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,22,2.8,Spence,Velocidad del viento,Sierra Gorda
11/02/2023,23,2.9,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,0,2.0,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,1,2.1,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,2,1.5,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,3,2.0,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,4,2.5,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,5,3.0,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,6,1.8,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,7,1.8,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,8,1.4,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,9,2.7,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,10,3.6,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,11,5.3,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,12,4.9,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,13,4.7,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,14,8.6,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,15,7.7,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,16,8.2,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,17,7.9,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,18,5.1,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,19,2.8,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,20,0.3,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,21,0.6,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,22,2.6,Spence,Velocidad del viento,Sierra Gorda
11/03/2023,23,3.4,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,0,2.6,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,1,2.1,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,2,2.0,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,3,2.3,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,4,2.2,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,5,2.4,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,6,1.2,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,7,1.0,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,8,2.2,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,9,4.1,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,10,4.8,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,11,4.9,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,12,5.3,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,13,4.3,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,14,8.3,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,15,8.6,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,16,7.9,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,17,7.3,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,18,6.1,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,19,3.6,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,20,1.4,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,21,0.5,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,22,1.7,Spence,Velocidad del viento,Sierra Gorda
11/04/2023,23,1.7,Spence,Velocidad del viento,Sierra Gorda
11/05/2023,0,2.9,Spence,Velocidad del viento,Sierra Gorda
11/05/2023,1,2.3,Spence,Velocidad del viento,Sierra Gorda
11/05/2023,2,2.0,Spence,Velocidad del viento,Sierra Gorda
11/05/2023,3,1.7,Spence,Velocidad del viento,Sierra Gorda
11/05/2023,4,1.5,Spence,Velocidad del viento,Sierra Gorda
11/05/2023,5,1.7,Spence,Velocidad del viento,Sierra Gorda
11/05/2023,6,1.1,Spence,Velocidad del viento,Sierra Gorda
11/05/2023,7,1.0,Spence,Velocidad del viento,Sierra Gorda
11/05/2023,8,1.7,Spence,Velocidad del viento,Sierra Gorda
11/05/2023,9,2.4,Spence,Velocidad del viento,Sierra Gorda
11/05/2023,10,3.8,Spence,Velocidad del viento,Sierra Gorda
11/05/2023,11,4.7,Spence,Velocidad del viento,Sierra Gorda
11/05/2023,12,4.5,Spence,Velocidad del viento,Sierra Gorda
