Fecha,Hora,Observada,Minera,Variable,Estacion,OBS-PRO,uuid
02/11/2024,7,1.0,Enami,Velocidad del Viento,Paipote,Observada,b861e30a-05d5-5411-8fd5-2195d59912d8
02/11/2024,8,1.1,Enami,Velocidad del Viento,Paipote,Observada,075afe9b-bd91-5996-9a31-94f20553e237
02/11/2024,9,1.8,Enami,Velocidad del Viento,Paipote,Observada,c7452166-ed68-5d0f-9001-da26e930fee8
02/11/2024,10,2.8,Enami,Velocidad del Viento,Paipote,Observada,f34d386c-d58d-51f6-b31a-9c09481a5a20
02/11/2024,11,3.7,Enami,Velocidad del Viento,Paipote,Observada,2d3be28e-a445-5613-a585-02ddd65ae075
02/11/2024,12,4.1,Enami,Velocidad del Viento,Paipote,Observada,4001513f-5d41-5c53-8f45-176086874a5a
02/11/2024,13,4.2,Enami,Velocidad del Viento,Paipote,Observada,f6dca244-6aff-5e6c-bfe6-73e0b8422bee
02/11/2024,14,4.8,Enami,Velocidad del Viento,Paipote,Observada,f0867012-cc76-5eda-81e5-3fe4f3ab75ed
02/11/2024,15,4.4,Enami,Velocidad del Viento,Paipote,Observada,3d3a06ca-a3de-5598-998a-19501c7387bc
02/11/2024,16,4.3,Enami,Velocidad del Viento,Paipote,Observada,7b07b5e6-59d2-52a1-9dde-61a6b8dc3eff
02/11/2024,17,3.9,Enami,Velocidad del Viento,Paipote,Observada,81fa8383-0e3a-5fa3-bea7-b7275825058c
02/11/2024,18,4.0,Enami,Velocidad del Viento,Paipote,Observada,02212ce1-ad79-5d35-8792-91443e17f828
02/11/2024,19,2.7,Enami,Velocidad del Viento,Paipote,Observada,4a852b3a-e320-598f-bd7c-86ea2f1bb55e
02/11/2024,20,1.8,Enami,Velocidad del Viento,Paipote,Observada,ab03cd2a-3580-5706-bfd7-881843d09d8b
02/11/2024,21,1.5,Enami,Velocidad del Viento,Paipote,Observada,d61b8e73-bb2d-5fa3-9f3c-8481054b8836
02/11/2024,22,1.3,Enami,Velocidad del Viento,Paipote,Observada,b38d7398-6f9a-5c86-823c-397cd015627e
02/11/2024,23,1.4,Enami,Velocidad del Viento,Paipote,Observada,da8df051-f0b6-573b-ac1f-5260fe867096
02/12/2024,0,1.2,Enami,Velocidad del Viento,Paipote,Observada,b0a9634d-405b-5037-821b-ad6dcee4a7c2
02/12/2024,1,1.3,Enami,Velocidad del Viento,Paipote,Observada,ab0dabf3-3f2f-5413-b151-9349353bf404
02/12/2024,2,1.1,Enami,Velocidad del Viento,Paipote,Observada,7f55afa5-e095-5a69-96b1-445749d9ff69
02/12/2024,3,0.8,Enami,Velocidad del Viento,Paipote,Observada,ee9c57e1-c89e-5597-9f3d-a0f10fe3ad7a
02/12/2024,4,1.1,Enami,Velocidad del Viento,Paipote,Observada,c5dc6ddb-5db1-5f0c-8b7e-6bde3675be68
02/12/2024,5,1.2,Enami,Velocidad del Viento,Paipote,Observada,74fd71e1-d7bc-5f4b-9386-7fddd254cb94
02/12/2024,6,0.8,Enami,Velocidad del Viento,Paipote,Observada,0da39671-aa57-58fc-bf32-2178679e8762
02/12/2024,7,0.8,Enami,Velocidad del Viento,Paipote,Observada,35be6841-02a7-57ce-ab65-821320df4baf
02/12/2024,8,1.2,Enami,Velocidad del Viento,Paipote,Observada,7351809b-d121-5c52-94e4-ae0ec8a45ad7
02/12/2024,9,2.3,Enami,Velocidad del Viento,Paipote,Observada,78100863-a9bd-5d7f-a96d-810a629e2324
02/12/2024,10,2.9,Enami,Velocidad del Viento,Paipote,Observada,a3d43719-6754-580a-b921-1b9472f5c144
02/12/2024,11,3.5,Enami,Velocidad del Viento,Paipote,Observada,10c71571-b728-52ab-b8a3-712aee74ed11
02/12/2024,12,4.4,Enami,Velocidad del Viento,Paipote,Observada,c6820737-9ddd-518f-8dda-d2c758e15d67
02/12/2024,13,5.0,Enami,Velocidad del Viento,Paipote,Observada,a3d70b22-fc64-54f3-b047-f8a16b22f299
02/12/2024,14,4.5,Enami,Velocidad del Viento,Paipote,Observada,0b29752c-d078-5dfa-81f0-477f420f5dca
02/12/2024,15,4.5,Enami,Velocidad del Viento,Paipote,Observada,6cb97bc3-fa34-5700-9d90-23603819b6f3
02/12/2024,16,4.7,Enami,Velocidad del Viento,Paipote,Observada,9be22f63-0659-5952-9ad9-047d345fcaae
02/12/2024,17,4.8,Enami,Velocidad del Viento,Paipote,Observada,0cf1ae71-f22d-590e-836a-419ca7a56f17
02/12/2024,18,4.2,Enami,Velocidad del Viento,Paipote,Observada,11f6a60a-1cfd-52fa-a3b3-15ae4c066c04
02/12/2024,19,3.0,Enami,Velocidad del Viento,Paipote,Observada,f652cb02-8acd-5189-91de-f8e71476770a
02/12/2024,20,2.0,Enami,Velocidad del Viento,Paipote,Observada,2dfb9a27-7981-5812-9fe5-82daae2aeabb
02/12/2024,21,1.7,Enami,Velocidad del Viento,Paipote,Observada,b0132fb5-d965-5263-83a8-c810b32b5587
02/12/2024,22,1.6,Enami,Velocidad del Viento,Paipote,Observada,045572f1-0510-56ed-9568-c6c25fe4e219
02/12/2024,23,1.6,Enami,Velocidad del Viento,Paipote,Observada,52a3eb9e-7702-5d21-b652-30ee7136a3b8
02/13/2024,0,0.8,Enami,Velocidad del Viento,Paipote,Observada,b91f2970-c6c7-54cb-87b4-b51608a11666
02/13/2024,1,0.9,Enami,Velocidad del Viento,Paipote,Observada,0aa44955-3f20-5d8d-a2b8-2f09a264de92
02/13/2024,2,1.7,Enami,Velocidad del Viento,Paipote,Observada,f42a3a53-9ad5-527b-8714-f21427409e53
02/13/2024,3,2.1,Enami,Velocidad del Viento,Paipote,Observada,d8cfde65-61dc-5b45-9dd5-a483f356bed5
02/13/2024,4,1.7,Enami,Velocidad del Viento,Paipote,Observada,a9845dec-30c4-5f2e-b7b4-4926baedf8b6
02/13/2024,5,1.4,Enami,Velocidad del Viento,Paipote,Observada,f7ffbd49-96c5-598e-a881-8bec79aaf0e5
02/13/2024,6,1.2,Enami,Velocidad del Viento,Paipote,Observada,6070e31f-00f8-5e6b-a114-7ccbc37d09b0
02/13/2024,7,1.1,Enami,Velocidad del Viento,Paipote,Observada,41b980ed-5b94-5d4b-98c4-c9b5e486f899
02/13/2024,8,1.2,Enami,Velocidad del Viento,Paipote,Observada,63e15e92-6876-55a1-ab12-4e1add987afc
02/13/2024,9,1.1,Enami,Velocidad del Viento,Paipote,Observada,6cb4f5f7-49b6-557e-a032-7e369cf87fb7
02/13/2024,10,1.9,Enami,Velocidad del Viento,Paipote,Observada,a72d8951-feca-5ed8-8d71-5fa431c26e72
02/13/2024,11,3.0,Enami,Velocidad del Viento,Paipote,Observada,b20f7deb-e486-5b88-a92f-459c4d29f3cb
02/13/2024,12,3.6,Enami,Velocidad del Viento,Paipote,Observada,58ee75cf-40c4-5938-b666-ecb7815fdce7
02/13/2024,13,4.4,Enami,Velocidad del Viento,Paipote,Observada,dd368326-1a13-5968-a301-30a5de0ddc15
02/13/2024,14,4.6,Enami,Velocidad del Viento,Paipote,Observada,9173c196-8785-56ad-bae6-904d55fa61af
02/13/2024,15,4.9,Enami,Velocidad del Viento,Paipote,Observada,29dedc46-1a8d-541b-83a6-cdffb46cb660
02/13/2024,16,5.1,Enami,Velocidad del Viento,Paipote,Observada,4bf2a504-3ed7-5cf1-a294-e3f38fea4269
02/13/2024,17,4.9,Enami,Velocidad del Viento,Paipote,Observada,c007df12-9989-5aa8-bf6f-8a0189338a0f
02/13/2024,18,4.0,Enami,Velocidad del Viento,Paipote,Observada,b8c9a88d-fa9a-586c-976c-d6e219017df5
02/13/2024,19,3.6,Enami,Velocidad del Viento,Paipote,Observada,ab7cbb2b-fe59-504b-9157-03aaa2134c98
02/13/2024,20,2.2,Enami,Velocidad del Viento,Paipote,Observada,2b572465-a43b-5d5d-b0cb-f6c9032d5a4b
02/13/2024,21,1.2,Enami,Velocidad del Viento,Paipote,Observada,6640a3ff-fe21-501a-8e2e-6c5a87d8ab16
02/13/2024,22,1.0,Enami,Velocidad del Viento,Paipote,Observada,e3dfccca-2e4d-5f3b-8536-e10d49220290
02/13/2024,23,1.0,Enami,Velocidad del Viento,Paipote,Observada,09fa8535-e194-557a-bf54-4dc17b31a520
02/14/2024,0,0.9,Enami,Velocidad del Viento,Paipote,Observada,07b71a06-9cea-5f48-ba24-71829a554ab4
02/14/2024,1,0.9,Enami,Velocidad del Viento,Paipote,Observada,68111bf9-bbcc-5429-aecf-72c03c51e2aa
02/14/2024,2,1.0,Enami,Velocidad del Viento,Paipote,Observada,68a7fba2-304e-5196-b33d-f01853b4027a
02/14/2024,3,0.8,Enami,Velocidad del Viento,Paipote,Observada,0fdf9c59-20a6-599e-867f-dfbd0b989071
02/14/2024,4,1.1,Enami,Velocidad del Viento,Paipote,Observada,1042d56a-5cb3-53c1-ba2f-0b298e2004a2
02/14/2024,5,1.1,Enami,Velocidad del Viento,Paipote,Observada,52be3649-7b87-52b4-8c49-6ec20e52d914
02/14/2024,6,1.4,Enami,Velocidad del Viento,Paipote,Observada,4bed7aa6-4a16-5281-9e46-be95e8df493c
02/14/2024,7,1.1,Enami,Velocidad del Viento,Paipote,Observada,6aff0253-ca89-5d4a-82f9-10f429a949d4
02/14/2024,8,1.1,Enami,Velocidad del Viento,Paipote,Observada,4b4de576-5cc1-592c-87b6-590e2aedea87
02/14/2024,9,0.9,Enami,Velocidad del Viento,Paipote,Observada,79a97c96-bc2a-5856-8049-cec6240e4ce1
02/14/2024,10,1.5,Enami,Velocidad del Viento,Paipote,Observada,babc2bee-44bd-5c4d-84ca-9ecda2410d9b
02/14/2024,11,2.6,Enami,Velocidad del Viento,Paipote,Observada,e1c4369a-4f01-5809-978d-139425e8c781
02/14/2024,12,3.0,Enami,Velocidad del Viento,Paipote,Observada,97890109-2024-58a3-9a05-c199cea500f0
02/14/2024,13,3.0,Enami,Velocidad del Viento,Paipote,Observada,d3a2a1e9-83ab-5952-b644-914b47c5fc55
02/14/2024,14,3.4,Enami,Velocidad del Viento,Paipote,Observada,2f93089a-7472-51c7-842a-1b70e09bdd41
02/14/2024,15,3.9,Enami,Velocidad del Viento,Paipote,Observada,eae0d947-4ae0-5c1b-8d06-e96a6fd979fc
02/14/2024,16,4.3,Enami,Velocidad del Viento,Paipote,Observada,968068c6-be52-55cc-82ac-058e1cb8f0f9
02/14/2024,17,4.6,Enami,Velocidad del Viento,Paipote,Observada,66893b04-6fa7-5550-a22b-01108e0cd3ec
02/14/2024,18,4.2,Enami,Velocidad del Viento,Paipote,Observada,01ac56a0-f371-589d-a877-d96b396f9797
02/14/2024,19,3.4,Enami,Velocidad del Viento,Paipote,Observada,1597d434-102c-5eee-b575-f7c6c5dde563
02/14/2024,20,1.3,Enami,Velocidad del Viento,Paipote,Observada,e348e9b5-3f92-5a4c-97f7-fd39b864bc89
02/14/2024,21,1.0,Enami,Velocidad del Viento,Paipote,Observada,abbc0f50-8f5f-5003-ba5d-1c889f2268fb
02/14/2024,22,1.4,Enami,Velocidad del Viento,Paipote,Observada,89ec1e89-1fca-58b9-bc61-b4abbff82f82
02/14/2024,23,1.0,Enami,Velocidad del Viento,Paipote,Observada,41740b24-e880-5830-96ba-8963f5752d05
02/15/2024,0,1.1,Enami,Velocidad del Viento,Paipote,Observada,7c65f78b-b282-5993-83f1-fb4c3e32806a
02/15/2024,1,1.2,Enami,Velocidad del Viento,Paipote,Observada,0e161587-76da-5d80-9b51-fb62dd1d10dc
02/15/2024,2,0.8,Enami,Velocidad del Viento,Paipote,Observada,c4b4a96b-5117-58bb-b4b0-42181f9da7a8
02/15/2024,3,0.7,Enami,Velocidad del Viento,Paipote,Observada,493bd39a-1e5b-5ca0-810c-d5883c732490
02/15/2024,4,1.5,Enami,Velocidad del Viento,Paipote,Observada,467392e1-06b1-5d38-9073-e15e19737de4
02/15/2024,5,1.2,Enami,Velocidad del Viento,Paipote,Observada,a48dd569-94cc-5ea8-9bd4-1408661b3a19
02/15/2024,6,0.8,Enami,Velocidad del Viento,Paipote,Observada,01c021e1-aa0c-5b5c-b10b-308251d459c1
02/15/2024,7,0.9,Enami,Velocidad del Viento,Paipote,Observada,487cf38d-4bc2-51f1-b20a-9ba86128e2c4
02/15/2024,8,1.1,Enami,Velocidad del Viento,Paipote,Observada,6fbcd504-3cbb-554d-967a-0ae6b9ed9083
02/15/2024,9,1.7,Enami,Velocidad del Viento,Paipote,Observada,e7a3dd96-4724-5a80-8899-f9befa972692
02/15/2024,10,2.5,Enami,Velocidad del Viento,Paipote,Observada,49111d54-cef3-546d-a159-48012149f510
02/15/2024,11,3.3,Enami,Velocidad del Viento,Paipote,Observada,fbf7a1b5-ab2a-59ea-aa9b-bcb34a0c3680
02/15/2024,12,3.9,Enami,Velocidad del Viento,Paipote,Observada,16c33841-2b88-5ed8-905d-2965fab3d557
02/15/2024,13,3.8,Enami,Velocidad del Viento,Paipote,Observada,d3950b72-1877-526e-b9ac-143b77b10a16
02/15/2024,14,3.8,Enami,Velocidad del Viento,Paipote,Observada,39d3f1ae-5074-54f4-9436-77a1f2d23b56
02/15/2024,15,4.2,Enami,Velocidad del Viento,Paipote,Observada,cf4b6b09-4e69-5d44-afb2-59a316bd373d
02/15/2024,16,4.7,Enami,Velocidad del Viento,Paipote,Observada,544d68d0-72c2-55e5-bee0-b4bdd7855f02
02/15/2024,17,4.8,Enami,Velocidad del Viento,Paipote,Observada,58bac784-34cd-5034-8f01-6fed54410e97
02/15/2024,18,3.6,Enami,Velocidad del Viento,Paipote,Observada,df57ab77-955a-5ae2-abb0-ddb15dea2176
02/15/2024,19,2.4,Enami,Velocidad del Viento,Paipote,Observada,411768a2-80bc-5a31-a399-a2ecf94632c0
02/15/2024,20,1.5,Enami,Velocidad del Viento,Paipote,Observada,bc4f1f44-e774-568c-ad5e-9fc842fd79c2
02/15/2024,21,1.4,Enami,Velocidad del Viento,Paipote,Observada,193698c0-fe62-5aed-b589-e4b9abbc143e
02/15/2024,22,1.4,Enami,Velocidad del Viento,Paipote,Observada,cecb83af-3900-576e-a668-f24fbb3d988b
02/15/2024,23,1.4,Enami,Velocidad del Viento,Paipote,Observada,8bfbf132-20fd-59b8-b198-f537b0a7c31a
02/16/2024,0,1.3,Enami,Velocidad del Viento,Paipote,Observada,356fa6f5-18a9-575d-9dc6-ad4577334642
02/16/2024,1,1.3,Enami,Velocidad del Viento,Paipote,Observada,5d253618-ed5d-5e02-b7e7-153e789d7b46
02/16/2024,2,1.2,Enami,Velocidad del Viento,Paipote,Observada,a1cd4d7c-d781-5d17-8c15-f5de65096271
02/16/2024,3,1.0,Enami,Velocidad del Viento,Paipote,Observada,71efae61-2aca-53be-b971-726aad4c2eb4
02/16/2024,4,0.7,Enami,Velocidad del Viento,Paipote,Observada,b1598c9a-e88b-56e3-af11-0bf723e5e6be
02/16/2024,5,0.8,Enami,Velocidad del Viento,Paipote,Observada,ecc70039-e887-5651-8aaf-9aec7084b9c3
02/16/2024,6,1.3,Enami,Velocidad del Viento,Paipote,Observada,47b60ab8-b519-5dab-9cb6-e03530b45445
02/16/2024,7,1.1,Enami,Velocidad del Viento,Paipote,Observada,ecee028c-dd38-581d-a23d-45ec2971c7db
02/16/2024,8,1.1,Enami,Velocidad del Viento,Paipote,Observada,a1a80437-ef57-5100-9054-5a6808f25ed8
02/16/2024,9,2.5,Enami,Velocidad del Viento,Paipote,Observada,cea24c6a-2f19-5b04-873b-394b9b05903e
02/16/2024,10,3.3,Enami,Velocidad del Viento,Paipote,Observada,8972973b-4373-5783-b2a0-a694764388b8
02/16/2024,11,3.0,Enami,Velocidad del Viento,Paipote,Observada,2a779a89-a0bc-541a-8456-eae3e565f6c7
02/16/2024,12,3.2,Enami,Velocidad del Viento,Paipote,Observada,2b50229a-93cf-54ec-89e1-8348402f2d5e
02/16/2024,13,3.0,Enami,Velocidad del Viento,Paipote,Observada,4b112fde-9cce-5163-99c1-157d580da74d
02/16/2024,14,2.9,Enami,Velocidad del Viento,Paipote,Observada,9f129f75-53b4-5826-ab8c-8e93cff6c948
02/16/2024,15,3.5,Enami,Velocidad del Viento,Paipote,Observada,c4cbe40f-25c6-5634-b731-4507d9f7b309
02/16/2024,16,4.0,Enami,Velocidad del Viento,Paipote,Observada,c009556e-6820-52ea-b472-6df4043cf8e6
02/16/2024,17,4.2,Enami,Velocidad del Viento,Paipote,Observada,38eabe2f-1cf4-58ee-8272-92170a13fb44
02/16/2024,18,4.2,Enami,Velocidad del Viento,Paipote,Observada,de6aeb9a-1ec2-5c84-945c-df227a20be06
02/16/2024,19,2.4,Enami,Velocidad del Viento,Paipote,Observada,d0c61d8b-b06e-5904-87ff-8e8811dbe4b2
02/16/2024,20,2.0,Enami,Velocidad del Viento,Paipote,Observada,aa58a1a8-3ee1-54d3-bee2-3b82cbc32495
02/16/2024,21,1.9,Enami,Velocidad del Viento,Paipote,Observada,5ec0f419-dadd-5c00-aafc-1740e3c60ee2
02/16/2024,22,1.8,Enami,Velocidad del Viento,Paipote,Observada,1eab58ef-7a7e-5a2a-b559-7bb301603075
02/16/2024,23,1.7,Enami,Velocidad del Viento,Paipote,Observada,af931b2e-8f9a-5fa7-8463-c078ee295242
02/17/2024,0,1.4,Enami,Velocidad del Viento,Paipote,Observada,e43d0ca8-5b8a-550d-ad7e-0fdb7dce15f0
02/17/2024,1,1.7,Enami,Velocidad del Viento,Paipote,Observada,09955881-3b44-5b4b-b5f9-e1cd21fa43e7
02/17/2024,2,1.7,Enami,Velocidad del Viento,Paipote,Observada,39c974c6-073f-530e-8828-f4160e7bfaa7
02/17/2024,3,1.0,Enami,Velocidad del Viento,Paipote,Observada,814084f9-2c44-50c3-bc80-f27f9f7fba25
02/17/2024,4,0.8,Enami,Velocidad del Viento,Paipote,Observada,ea8d6af5-e99c-515a-a00e-257706e5ccb4
02/17/2024,5,1.2,Enami,Velocidad del Viento,Paipote,Observada,7d8f47cf-6844-5f95-883e-ed3979152943
02/17/2024,6,1.1,Enami,Velocidad del Viento,Paipote,Observada,52aac338-8b2f-515e-9795-e6c3c0c00023
02/17/2024,7,0.9,Enami,Velocidad del Viento,Paipote,Observada,b50c5a68-3ec7-590f-84a3-670c6a51d3c2
02/17/2024,8,1.5,Enami,Velocidad del Viento,Paipote,Observada,94394a74-a398-5f6b-8175-07165807ee86
02/17/2024,9,2.1,Enami,Velocidad del Viento,Paipote,Observada,952565e5-f37f-56a8-9cd8-90b43cb1d8cd
02/17/2024,10,2.7,Enami,Velocidad del Viento,Paipote,Observada,d975776c-50ec-506f-b1c6-666aa09b83bc
02/17/2024,11,2.9,Enami,Velocidad del Viento,Paipote,Observada,50b5f2ed-f6e8-5368-8009-33bea9822c79
02/17/2024,12,3.6,Enami,Velocidad del Viento,Paipote,Observada,2c9af5c0-4569-5ef3-bba1-a6986ccfbdfb
02/17/2024,13,4.4,Enami,Velocidad del Viento,Paipote,Observada,258a0c1c-d973-54e6-bba4-3be1c4302bbb
02/17/2024,14,5.1,Enami,Velocidad del Viento,Paipote,Observada,f1c1035e-7f10-584c-aff7-36b04f317990
02/17/2024,15,5.2,Enami,Velocidad del Viento,Paipote,Observada,2e38a613-357a-5e74-8d45-0b672fe75b64
02/17/2024,16,4.6,Enami,Velocidad del Viento,Paipote,Observada,5191f219-4c41-59ae-bf33-60a0b0fcba6d
02/17/2024,17,4.7,Enami,Velocidad del Viento,Paipote,Observada,1858e800-52b9-5e07-9592-d716fa6f8357
02/17/2024,18,3.7,Enami,Velocidad del Viento,Paipote,Observada,96d82143-9e7d-5bd0-a816-d6ae216c8ff6
02/17/2024,19,2.8,Enami,Velocidad del Viento,Paipote,Observada,6ce5c6f0-581d-56bb-b0ff-99e4730d432d
02/17/2024,20,2.1,Enami,Velocidad del Viento,Paipote,Observada,6a3eb37c-b282-500d-820c-4e938b73f505
02/17/2024,21,1.3,Enami,Velocidad del Viento,Paipote,Observada,a0b2adde-bed8-5334-9bc3-207ada4036a4
02/17/2024,22,1.5,Enami,Velocidad del Viento,Paipote,Observada,d7ddd70b-69c1-59b3-b552-6dc067661633
02/17/2024,23,1.5,Enami,Velocidad del Viento,Paipote,Observada,126890a3-5c65-544b-9767-fec28f5db12e
02/18/2024,0,1.5,Enami,Velocidad del Viento,Paipote,Observada,63ef64a8-a3b5-5eb4-bbf8-4e3db3b5efaa
02/18/2024,1,1.3,Enami,Velocidad del Viento,Paipote,Observada,d5611ed0-5616-584e-81e6-4663824722d9
02/18/2024,2,1.0,Enami,Velocidad del Viento,Paipote,Observada,3a327e95-707b-5abf-ac1f-da19ec949c52
02/18/2024,3,1.0,Enami,Velocidad del Viento,Paipote,Observada,31b4e91b-6ef2-5429-8258-0def31c9e36d
02/18/2024,4,1.5,Enami,Velocidad del Viento,Paipote,Observada,cf7b1dcd-45af-5032-a254-496d149edfe7
02/18/2024,5,1.6,Enami,Velocidad del Viento,Paipote,Observada,69d0225f-4d72-599a-8005-14ed4df2d625
02/18/2024,6,1.7,Enami,Velocidad del Viento,Paipote,Observada,5b052a7c-c107-57da-b984-a9072e8d8b1c
02/18/2024,7,1.4,Enami,Velocidad del Viento,Paipote,Observada,5ca8b065-f83d-5e10-9c08-53c21ee16335
02/18/2024,8,1.2,Enami,Velocidad del Viento,Paipote,Observada,4703aec3-b5cc-550a-b2c3-1cbec06fdb10
02/18/2024,9,1.2,Enami,Velocidad del Viento,Paipote,Observada,9f7cfc33-b00f-5395-839e-401ab78c612e
02/18/2024,10,1.4,Enami,Velocidad del Viento,Paipote,Observada,e1408700-84d2-53d3-a67e-d00fb7406080
02/18/2024,11,2.1,Enami,Velocidad del Viento,Paipote,Observada,530c8812-904f-57b5-a638-01c447297ccb
02/18/2024,12,3.4,Enami,Velocidad del Viento,Paipote,Observada,892986c9-68bd-51ba-91c2-2d7460d2c9fd
02/18/2024,13,4.0,Enami,Velocidad del Viento,Paipote,Observada,4acd2ffd-3439-521a-a5b1-7006f2cd0b80
02/18/2024,14,4.1,Enami,Velocidad del Viento,Paipote,Observada,b12633ab-9830-5c00-9f7c-f880e38f3a2f
02/18/2024,15,4.7,Enami,Velocidad del Viento,Paipote,Observada,be5218ae-99d4-5f48-ade7-8a834078ba13
02/18/2024,16,4.7,Enami,Velocidad del Viento,Paipote,Observada,2c1b1575-a930-549a-a29b-8cd5787fe2d1
02/18/2024,17,4.4,Enami,Velocidad del Viento,Paipote,Observada,b8925672-ec6d-58b5-b7e3-c140a4329c27
02/18/2024,18,4.3,Enami,Velocidad del Viento,Paipote,Observada,9eb884e3-6ced-5236-8173-e8c374388152
02/18/2024,19,3.2,Enami,Velocidad del Viento,Paipote,Observada,7758fe7f-a8be-5e23-a580-d3ea8d9c19f4
02/18/2024,20,2.3,Enami,Velocidad del Viento,Paipote,Observada,70bfa7ec-4f77-5759-9951-bb76184cd9bd
02/18/2024,21,1.2,Enami,Velocidad del Viento,Paipote,Observada,cae3bb23-8a87-5ac5-9027-772d2a2d63c6
02/18/2024,22,1.0,Enami,Velocidad del Viento,Paipote,Observada,65e09ed4-907d-58cf-9b90-04dba1dd4ed0
02/18/2024,23,1.4,Enami,Velocidad del Viento,Paipote,Observada,84e960a8-ef3c-5052-9b77-ed97bbd921ba
02/19/2024,0,0.8,Enami,Velocidad del Viento,Paipote,Observada,ef2b3ff5-936b-571c-8e2b-052fd38769c1
02/19/2024,1,0.9,Enami,Velocidad del Viento,Paipote,Observada,4801be71-b49b-5d12-a39b-ac24e3a9bf43
02/19/2024,2,1.4,Enami,Velocidad del Viento,Paipote,Observada,ea7d4907-c993-5c7c-b384-32ef5abebea9
02/19/2024,3,1.9,Enami,Velocidad del Viento,Paipote,Observada,2c51edac-7043-512a-b505-df1d2c88256b
02/19/2024,4,1.7,Enami,Velocidad del Viento,Paipote,Observada,bd850164-b550-5682-8d8d-0ab453f21be9
02/19/2024,5,1.6,Enami,Velocidad del Viento,Paipote,Observada,8234af9a-a92b-544c-81e6-72674fd30b01
02/19/2024,6,0.7,Enami,Velocidad del Viento,Paipote,Observada,f6e233d2-bcc3-5291-b9d6-aa5e5cae3f7d
02/19/2024,7,0.6,Enami,Velocidad del Viento,Paipote,Observada,00292898-876b-55b5-834b-f6f73bb6cee3
02/19/2024,8,0.9,Enami,Velocidad del Viento,Paipote,Observada,98a97145-a62d-50b3-b322-f7ab04bda77d
02/19/2024,9,0.9,Enami,Velocidad del Viento,Paipote,Observada,1930c120-581e-5a45-8c1a-60c4cae78c6e
02/19/2024,10,1.5,Enami,Velocidad del Viento,Paipote,Observada,d6d30df0-25ab-5367-825b-a48b97bb6805
02/19/2024,11,1.7,Enami,Velocidad del Viento,Paipote,Observada,8aa6a74b-d2a5-54f4-977d-68647fb1e1f3
02/19/2024,12,2.5,Enami,Velocidad del Viento,Paipote,Observada,3245410e-1131-5dec-8737-7e59aca22381
02/19/2024,13,3.5,Enami,Velocidad del Viento,Paipote,Observada,7aee5cca-da0a-508b-8ac6-96ee0f705d8f
02/19/2024,14,4.1,Enami,Velocidad del Viento,Paipote,Observada,427856e7-4eb5-5055-9913-7b2aca29fdf8
02/19/2024,15,4.0,Enami,Velocidad del Viento,Paipote,Observada,0106ec68-ed94-5a5f-8e6a-c07a4f39bdcf
02/19/2024,16,3.8,Enami,Velocidad del Viento,Paipote,Observada,a1d4faad-982c-5f6f-a4d9-bbfaec2ba4a9
02/19/2024,17,3.8,Enami,Velocidad del Viento,Paipote,Observada,c54c95cd-9f3e-52ad-9f2b-fdc00f0a8cdf
02/19/2024,18,3.7,Enami,Velocidad del Viento,Paipote,Observada,7f60856b-8a78-543b-85ac-2b3f2bd0349d
02/19/2024,19,3.6,Enami,Velocidad del Viento,Paipote,Observada,a862c0b0-25a1-5c5b-9bc3-6864e4b23d22
02/19/2024,20,2.3,Enami,Velocidad del Viento,Paipote,Observada,a97a3880-54e4-5532-a467-837c1dfe2112
02/19/2024,21,1.0,Enami,Velocidad del Viento,Paipote,Observada,624fb516-5b95-5c63-8677-bae0d6e3d5a2
02/19/2024,22,0.9,Enami,Velocidad del Viento,Paipote,Observada,45332b66-1dfe-5fd2-a198-02cba6bae066
02/19/2024,23,1.1,Enami,Velocidad del Viento,Paipote,Observada,bdd5d744-6aaf-5085-a668-4c88ff69141a
02/20/2024,0,0.7,Enami,Velocidad del Viento,Paipote,Observada,0b8b1ecc-8a9e-5f1e-b23e-ccbe12990fbc
02/20/2024,1,0.6,Enami,Velocidad del Viento,Paipote,Observada,8e7c273f-0735-5852-b075-dd7649afebf6
02/20/2024,2,0.6,Enami,Velocidad del Viento,Paipote,Observada,e02896e8-582a-5204-bc84-87ab149e7d7a
02/20/2024,3,0.8,Enami,Velocidad del Viento,Paipote,Observada,336bcfb1-48e9-52d5-bdee-cc965e51c711
02/20/2024,4,1.8,Enami,Velocidad del Viento,Paipote,Observada,a1399201-20ec-5d1b-9e3c-dc2e74432d69
02/20/2024,5,2.1,Enami,Velocidad del Viento,Paipote,Observada,fcf19aa7-a2a0-5442-8736-4ddb91c6321d
02/20/2024,6,1.4,Enami,Velocidad del Viento,Paipote,Observada,a3fc25c7-b7b0-50ca-bfd0-f2047897c8fb
02/20/2024,7,1.0,Enami,Velocidad del Viento,Paipote,Observada,15b28025-3b0d-5d45-a2eb-43b096e421ca
02/20/2024,8,0.8,Enami,Velocidad del Viento,Paipote,Observada,da810735-a3c0-554d-9703-3628279b7f01
02/20/2024,9,0.9,Enami,Velocidad del Viento,Paipote,Observada,ac846bab-e572-5521-af4b-c3010ba927d7
02/20/2024,10,1.0,Enami,Velocidad del Viento,Paipote,Observada,71835771-3f6e-50fd-95e4-c95220a89bc6
02/20/2024,11,1.3,Enami,Velocidad del Viento,Paipote,Observada,e8c8415b-04dd-50ca-8ae5-073f19ad0c1d
