Fecha,Hora,MP10_Campamento_Pronosticada,MP10_Campamento_Continua,MP10_Sierra_Gorda_Pronosticada,MP10_Sierra_Gorda_Continua,Velocidad_viento_Campamento_Pronosticada,Velocidad_viento_Campamento_Continua,Velocidad_viento_Sierra_Gorda_Pronosticada,Velocidad_viento_Sierra_Gorda_Continua
11/07/2023,5,185.4,166.7,150.0,144.5,2.1,0.9,1.0,1.7
11/07/2023,6,225.8,94.0,263.3,57.9,0.7,0.7,0.5,1.4
11/07/2023,7,344.7,114.6,229.8,225.0,1.2,1.1,1.5,1.0
11/07/2023,8,296.6,257.3,197.7,219.4,3.9,1.0,3.5,1.1
11/07/2023,9,138.6,160.1,92.4,158.9,4.1,1.0,3.8,0.8
11/07/2023,10,287.4,149.1,191.6,66.3,5.2,2.1,4.6,2.5
11/07/2023,11,35.7,127.6,42.4,26.2,5.7,2.6,4.9,3.3
11/07/2023,12,32.4,180.7,46.0,46.4,6.9,2.9,6.1,3.0
11/07/2023,13,229.0,,53.4,31.5,8.6,4.0,7.4,3.8
11/07/2023,14,203.4,,103.5,43.2,8.9,4.6,7.7,4.7
11/07/2023,15,186.3,,266.1,78.3,9.0,4.5,8.7,4.9
11/07/2023,16,255.8,136.2,110.0,53.5,8.2,4.9,9.0,4.8
11/07/2023,17,41.3,83.6,59.0,78.5,6.6,4.0,7.6,4.5
11/07/2023,18,169.7,101.0,242.4,125.4,3.3,2.9,4.2,5.2
11/07/2023,19,48.8,75.8,25.4,53.7,2.1,5.2,1.8,5.1
11/07/2023,20,36.3,33.8,51.9,48.6,1.9,4.1,0.9,4.8
11/07/2023,21,97.8,24.8,26.2,17.6,2.1,3.1,1.7,1.2
11/07/2023,22,87.6,29.8,46.6,25.9,2.9,2.4,2.5,1.6
11/07/2023,23,229.8,43.0,80.2,33.0,3.3,1.7,1.6,0.9
11/08/2023,0,147.8,98.0,358.2,38.1,2.4,1.1,1.8,1.6
11/08/2023,1,744.0,962.0,314.2,32.8,2.5,0.9,1.9,1.3
11/08/2023,2,295.3,963.0,229.1,76.1,2.4,0.7,1.5,1.2
11/08/2023,3,522.6,733.4,69.8,75.3,1.9,1.2,1.6,0.9
11/08/2023,4,202.5,899.0,142.0,51.5,1.8,0.7,2.0,1.9
11/08/2023,5,185.4,659.0,70.9,122.7,2.1,0.9,1.9,1.8
11/08/2023,6,561.8,755.3,374.6,116.2,1.1,0.7,1.5,1.4
11/08/2023,7,923.7,655.8,274.2,169.4,0.9,1.0,0.7,1.3
11/08/2023,8,502.5,728.3,335.0,310.1,1.6,1.1,1.8,0.8
11/08/2023,9,138.6,794.4,92.4,385.8,3.0,1.0,2.7,1.1
11/08/2023,10,287.4,133.7,191.6,74.6,4.6,2.0,3.4,2.5
11/08/2023,11,42.5,97.6,60.7,26.4,5.5,2.6,4.1,4.2
11/08/2023,12,26.9,134.0,46.0,46.1,5.7,4.5,4.4,4.5
11/08/2023,13,30.0,99.5,42.8,56.5,6.1,5.3,5.1,4.7
11/08/2023,14,72.4,88.8,103.5,46.7,8.2,4.7,7.9,4.6
11/08/2023,15,186.3,39.2,266.1,101.9,8.0,5.0,8.7,4.6
11/08/2023,16,143.5,85.8,365.5,150.7,7.1,3.8,7.9,4.8
11/08/2023,17,39.3,56.5,59.0,75.8,6.2,2.6,6.6,4.5
11/08/2023,18,169.7,118.4,242.4,100.9,2.8,4.3,4.4,5.5
11/08/2023,19,48.8,69.4,12.5,44.2,1.6,5.6,1.8,4.6
11/08/2023,20,49.1,55.5,68.6,39.3,1.8,3.3,1.0,2.7
11/08/2023,21,97.8,26.2,26.2,54.7,2.1,2.4,1.2,0.3
11/08/2023,22,87.6,68.9,46.6,72.7,0.5,2.8,1.9,2.8
11/08/2023,23,597.4,132.9,80.2,146.7,1.6,0.9,1.7,3.2
11/09/2023,0,147.8,447.1,98.5,53.8,1.6,0.7,1.8,2.0
11/09/2023,1,130.5,342.0,332.7,39.8,2.8,1.4,2.6,2.3
11/09/2023,2,308.1,342.0,36.2,71.7,2.9,2.0,2.1,3.7
11/09/2023,3,522.6,48.4,90.9,72.7,2.4,1.6,2.5,4.1
11/09/2023,4,202.5,52.3,83.2,61.7,2.4,1.9,2.5,3.6
11/09/2023,5,499.9,145.4,43.7,78.5,2.5,0.8,2.6,2.2
11/09/2023,6,225.8,261.4,374.6,51.8,0.8,0.7,1.3,1.5
11/09/2023,7,344.7,309.1,594.1,96.5,1.1,0.8,0.6,0.6
11/09/2023,8,502.5,194.7,358.9,211.6,2.0,0.5,0.7,1.3
11/09/2023,9,138.6,157.0,149.8,171.6,2.5,1.2,2.5,0.5
11/09/2023,10,287.4,118.8,191.6,63.1,4.6,2.9,4.0,1.6
11/09/2023,11,67.9,49.2,60.7,62.4,6.2,3.5,5.1,2.6
11/09/2023,12,82.5,52.6,46.0,99.7,7.2,4.4,5.7,3.6
11/09/2023,13,37.4,41.2,27.2,100.9,7.4,4.1,5.7,3.0
11/09/2023,14,72.4,33.6,103.5,75.8,7.8,4.3,8.2,3.3
11/09/2023,15,186.3,21.5,266.1,48.8,7.7,4.8,8.2,3.3
11/09/2023,16,255.8,36.5,365.5,217.7,7.5,5.0,7.8,2.8
11/09/2023,17,61.1,49.0,59.0,258.0,5.8,4.3,6.6,4.6
11/09/2023,18,169.7,131.5,242.4,136.1,2.9,4.6,4.4,5.1
11/09/2023,19,48.8,71.8,19.4,74.1,0.7,4.4,1.7,3.6
11/09/2023,20,64.2,19.5,68.6,52.8,4.3,3.3,1.1,2.0
11/09/2023,21,97.8,28.2,26.2,54.7,2.0,4.7,2.1,4.0
11/09/2023,22,42.8,115.6,46.6,157.2,0.8,4.4,2.2,5.2
11/09/2023,23,126.0,280.9,80.2,143.6,0.4,5.4,2.0,4.9
11/10/2023,0,192.2,70.3,128.1,131.8,1.1,4.4,1.4,5.6
11/10/2023,1,342.9,50.4,167.3,80.7,0.4,3.6,1.1,5.5
11/10/2023,2,295.3,158.7,91.2,50.6,1.8,3.8,2.4,4.8
11/10/2023,3,140.4,165.1,90.9,80.0,2.6,3.8,2.6,3.5
11/10/2023,4,213.0,119.2,83.2,74.4,2.8,3.2,2.1,4.4
11/10/2023,5,596.4,132.2,123.6,111.3,0.7,1.9,1.8,4.9
11/10/2023,6,298.2,236.7,198.8,84.9,1.3,1.4,1.9,2.5
11/10/2023,7,138.7,201.9,146.4,150.9,0.4,1.8,3.1,1.8
11/10/2023,8,112.5,112.0,75.0,179.0,2.5,2.1,4.2,3.1
11/10/2023,9,81.9,176.6,54.6,109.1,5.2,2.5,5.7,0.8
11/10/2023,10,94.8,150.4,51.1,149.4,5.3,1.6,5.2,0.9
11/10/2023,11,60.7,135.4,86.8,105.3,5.2,4.0,4.7,3.0
11/10/2023,12,65.4,170.0,39.5,80.2,4.8,4.8,4.1,4.4
11/10/2023,13,22.4,73.6,32.0,140.5,4.4,5.1,4.2,5.0
11/10/2023,14,32.4,40.9,82.3,101.6,5.0,5.0,6.1,4.5
11/10/2023,15,67.7,52.6,189.3,98.3,6.1,4.7,7.9,4.4
11/10/2023,16,106.4,25.6,425.5,74.9,7.9,4.8,8.4,4.4
11/10/2023,17,41.3,27.7,59.0,69.8,7.1,5.0,6.8,3.6
11/10/2023,18,70.5,26.5,100.7,67.6,4.8,4.5,4.9,2.7
11/10/2023,19,40.7,24.6,12.5,98.0,2.7,4.6,2.9,5.1
11/10/2023,20,49.1,49.6,33.3,36.1,1.8,4.8,1.7,4.5
11/10/2023,21,39.3,30.1,26.2,24.9,2.7,3.3,1.0,2.7
11/10/2023,22,132.9,25.5,88.6,23.5,2.4,1.9,0.4,0.9
11/10/2023,23,120.2,119.3,53.8,15.2,2.5,2.2,0.9,0.4
11/11/2023,0,147.8,22.4,134.2,45.4,2.7,1.3,2.0,0.1
11/11/2023,1,689.6,26.5,167.3,22.5,2.8,0.9,1.4,0.4
11/11/2023,2,295.3,26.5,196.9,30.8,1.6,1.0,1.5,1.8
11/11/2023,3,522.6,229.0,348.4,86.3,2.3,1.2,1.3,0.6
11/11/2023,4,430.5,90.9,116.8,42.4,0.1,1.3,1.4,0.4
11/11/2023,5,185.4,133.4,173.3,52.8,1.8,1.4,1.6,1.1
11/11/2023,6,298.2,236.3,198.8,105.1,1.3,1.1,1.6,0.9
11/11/2023,7,197.6,191.5,131.8,100.9,1.6,1.0,1.5,1.5
11/11/2023,8,656.1,182.1,358.9,167.1,1.9,1.2,1.7,3.1
11/11/2023,9,185.1,508.3,123.4,156.7,4.2,1.2,3.8,2.6
11/11/2023,10,94.8,302.2,63.2,100.2,4.6,1.5,4.7,1.6
11/11/2023,11,42.5,170.5,60.7,72.0,5.4,4.4,5.0,3.2
11/11/2023,12,21.1,65.1,30.2,135.8,5.5,4.7,4.9,3.8
11/11/2023,13,30.0,59.9,42.8,88.0,4.5,4.7,6.6,4.2
11/11/2023,14,203.4,37.0,290.6,54.0,10.6,4.5,9.2,4.1
11/11/2023,15,186.3,20.3,266.1,25.0,9.7,4.7,9.2,3.9
11/11/2023,16,255.8,24.4,425.5,431.8,8.2,3.2,8.4,3.8
11/11/2023,17,41.3,69.2,117.7,150.4,6.8,2.8,6.0,3.0
11/11/2023,18,169.7,156.0,242.4,376.3,4.1,2.0,3.4,4.4
11/11/2023,19,49.0,90.2,25.4,56.9,1.8,5.5,2.2,4.7
11/11/2023,20,49.1,29.4,20.7,19.6,1.9,3.9,1.6,4.4
11/11/2023,21,97.8,11.6,165.5,22.7,2.6,3.3,0.9,1.9
11/11/2023,22,69.9,12.8,46.6,24.2,2.0,1.9,1.9,0.6
11/11/2023,23,67.2,33.3,80.2,40.5,2.3,1.2,2.1,0.7
11/12/2023,0,147.8,163.6,98.5,16.7,2.8,1.8,3.0,0.6
11/12/2023,1,130.5,241.4,158.5,27.6,3.1,3.0,2.7,2.6
11/12/2023,2,295.3,82.8,36.2,79.2,4.2,3.1,2.2,4.4
11/12/2023,3,522.6,51.4,133.8,36.6,1.2,0.7,1.4,3.4
11/12/2023,4,430.5,343.0,160.8,42.7,0.7,2.5,1.3,1.8
11/12/2023,5,328.5,167.6,160.2,61.2,0.2,0.8,1.3,1.2
11/12/2023,6,225.8,337.8,150.6,66.6,0.8,1.0,0.8,1.4
11/12/2023,7,197.6,294.0,225.6,155.2,1.7,1.1,0.7,1.7
11/12/2023,8,502.5,241.2,197.7,254.7,1.9,0.6,2.3,2.0
11/12/2023,9,138.6,139.9,92.4,78.3,2.8,0.7,2.8,1.8
11/12/2023,10,287.4,48.7,191.6,23.7,4.1,1.2,2.7,0.6
11/12/2023,11,42.5,24.9,60.7,8.2,4.6,2.0,3.1,2.1
11/12/2023,12,21.1,29.2,30.2,36.4,5.6,4.2,4.6,1.7
11/12/2023,13,30.0,14.6,42.8,84.9,7.0,3.8,6.5,3.4
11/12/2023,14,203.4,20.2,103.5,28.4,9.9,4.0,8.5,4.0
11/12/2023,15,186.3,21.7,266.1,13.6,10.1,4.5,8.8,4.0
11/12/2023,16,77.0,92.6,365.5,25.9,9.1,4.5,8.2,4.7
11/12/2023,17,41.3,50.2,56.2,76.3,7.0,4.7,6.3,4.2
11/12/2023,18,169.7,98.3,242.4,164.5,3.8,1.7,4.4,4.6
11/12/2023,19,42.5,30.9,25.4,93.4,1.8,5.2,2.8,5.0
11/12/2023,20,71.6,18.0,39.0,27.1,2.3,4.2,0.3,2.7
11/12/2023,21,97.8,35.7,26.2,36.1,2.6,2.6,1.6,1.8
11/12/2023,22,78.8,34.8,88.6,38.8,2.9,1.9,2.9,0.7
11/12/2023,23,229.8,138.3,95.9,21.8,4.0,1.6,2.1,0.5
11/13/2023,0,201.3,172.6,98.5,104.1,3.3,2.8,1.6,2.1
11/13/2023,1,130.5,207.5,167.3,46.4,2.5,1.6,2.2,3.3
11/13/2023,2,308.1,297.6,139.6,78.8,1.4,1.5,1.3,1.6
11/13/2023,3,522.6,92.4,93.6,57.9,1.0,1.4,1.3,0.4
11/13/2023,4,193.5,662.1,287.0,46.4,0.7,1.6,0.8,0.6
11/13/2023,5,565.5,964.0,123.6,73.2,0.4,1.2,1.1,1.4
11/13/2023,6,298.2,509.0,198.8,75.6,0.6,0.4,0.6,1.5
11/13/2023,7,344.7,421.8,112.0,213.1,1.3,0.4,0.7,1.3
11/13/2023,8,351.8,267.0,358.9,195.2,1.0,0.9,0.8,1.4
11/13/2023,9,138.6,61.5,110.4,90.0,3.0,1.0,0.8,1.1
11/13/2023,10,113.1,91.4,75.4,60.2,4.8,2.5,2.4,2.6
11/13/2023,11,35.7,60.0,60.7,192.6,6.0,5.2,3.6,4.0
11/13/2023,12,21.1,46.7,30.2,172.4,5.7,4.8,4.4,3.9
11/13/2023,13,30.0,27.5,42.8,,4.7,4.9,5.1,
11/13/2023,14,203.4,19.8,57.7,,9.8,4.6,7.1,
11/13/2023,15,186.3,23.9,266.1,1.0,9.5,4.1,8.5,2.8
11/13/2023,16,77.0,29.2,365.5,,8.6,4.5,7.9,3.6
11/13/2023,17,41.3,193.0,59.0,254.5,7.5,4.3,7.2,3.4
11/13/2023,18,169.7,50.9,242.4,354.4,4.6,4.4,5.0,4.6
11/13/2023,19,41.4,21.2,25.4,44.1,2.6,5.0,3.2,5.2
11/13/2023,20,71.6,8.4,39.0,21.8,2.5,4.5,1.4,3.1
11/13/2023,21,97.8,19.4,55.2,30.3,3.1,2.2,0.9,1.3
11/13/2023,22,132.9,102.5,88.6,28.6,4.5,1.7,0.2,0.8
11/13/2023,23,229.8,201.6,132.0,30.5,4.5,1.4,1.3,1.3
11/14/2023,0,537.3,274.5,98.5,76.5,3.9,1.1,2.0,0.4
11/14/2023,1,744.0,428.4,255.0,38.1,4.4,1.1,1.9,0.1
11/14/2023,2,214.0,139.8,196.9,66.0,3.9,0.6,1.9,1.4
11/14/2023,3,242.7,391.3,133.8,57.9,2.6,1.5,2.1,1.1
11/14/2023,4,213.0,288.2,142.0,137.0,2.2,0.9,1.5,1.1
11/14/2023,5,240.4,196.4,123.6,96.3,2.6,1.0,2.1,1.1
11/14/2023,6,561.8,919.0,374.6,70.0,0.9,1.8,1.2,1.6
11/14/2023,7,344.7,1000.0,229.8,270.3,1.6,0.8,1.1,1.4
11/14/2023,8,296.6,589.3,358.9,319.0,3.7,1.1,1.0,0.9
11/14/2023,9,500.0,205.0,92.4,504.6,4.9,1.4,1.8,1.4
11/14/2023,10,287.4,76.4,191.6,136.5,5.5,3.2,3.1,2.6
11/14/2023,11,30.0,43.1,60.7,116.7,5.5,4.7,3.8,3.1
11/14/2023,12,21.1,34.6,46.0,85.9,4.3,4.5,3.9,3.7
11/14/2023,13,61.1,31.7,42.8,71.2,4.8,4.6,4.1,4.0
11/14/2023,14,57.6,44.1,103.5,57.7,6.6,4.3,8.1,4.0
11/14/2023,15,186.3,31.7,266.1,276.9,9.3,4.5,9.0,3.6
11/14/2023,16,255.8,38.4,425.5,55.2,8.0,4.5,8.5,4.6
11/14/2023,17,41.3,49.4,56.2,74.4,6.8,4.7,6.3,4.9
11/14/2023,18,169.7,30.9,242.4,92.9,4.2,4.9,4.4,4.7
11/14/2023,19,49.0,26.5,12.5,78.7,2.3,5.5,2.4,5.0
11/14/2023,20,71.6,0.8,39.0,24.2,2.4,5.0,0.9,3.5
11/14/2023,21,97.8,13.3,26.2,25.9,4.0,3.4,0.8,2.3
11/14/2023,22,132.9,47.7,88.6,33.9,1.8,2.8,0.5,0.8
11/14/2023,23,229.8,60.5,53.8,26.4,3.4,2.4,0.8,1.1
11/15/2023,0,147.8,42.8,98.5,49.6,4.4,1.4,2.0,0.9
11/15/2023,1,744.0,52.6,459.7,19.1,3.7,1.3,2.1,0.3
11/15/2023,2,214.0,115.6,191.8,30.3,2.1,1.0,1.8,0.8
11/15/2023,3,716.4,508.0,161.8,53.3,0.2,0.6,2.1,1.3
11/15/2023,4,341.1,423.4,142.0,109.1,1.8,0.5,1.9,1.3
11/15/2023,5,240.4,219.6,160.2,60.9,3.5,0.8,2.2,1.1
11/15/2023,6,888.0,146.2,374.6,49.4,3.1,1.1,2.0,2.1
11/15/2023,7,162.8,121.7,276.3,84.4,1.8,0.9,2.0,2.5
11/15/2023,8,693.3,247.0,358.9,132.3,4.2,0.5,3.3,1.7
11/15/2023,9,500.0,140.8,149.8,210.9,4.2,0.8,4.2,2.1
11/15/2023,10,287.4,58.1,191.6,91.2,4.7,1.7,4.1,1.7
11/15/2023,11,42.5,32.1,60.7,28.1,5.4,3.1,4.0,2.6
11/15/2023,12,21.1,41.1,46.0,105.1,5.2,3.9,3.9,3.7
11/15/2023,13,19.5,35.6,27.2,86.3,5.8,4.8,4.5,4.4
11/15/2023,14,59.9,44.3,82.3,82.4,6.0,4.9,6.8,3.7
11/15/2023,15,186.3,27.5,266.1,62.6,7.5,4.8,8.1,4.2
11/15/2023,16,255.8,41.9,365.5,52.5,7.5,4.4,7.7,4.5
11/15/2023,17,61.1,39.7,117.7,68.3,5.6,4.8,6.0,5.1
11/15/2023,18,169.7,35.4,242.4,53.0,2.7,5.0,3.4,5.0
11/15/2023,19,48.8,42.6,25.4,53.0,1.9,4.3,2.9,4.7
11/15/2023,20,71.6,23.6,70.2,31.3,2.6,4.1,1.1,3.4
11/15/2023,21,97.8,16.5,26.2,11.4,2.4,3.0,2.3,2.3
11/15/2023,22,69.9,33.3,20.8,21.0,3.6,2.4,2.0,0.9
11/15/2023,23,229.8,75.0,80.2,30.5,4.2,1.7,1.8,0.8
11/16/2023,0,147.8,68.1,98.5,19.3,4.2,1.0,2.0,0.5
11/16/2023,1,744.0,270.4,314.2,66.6,4.5,1.8,1.7,0.5
11/16/2023,2,214.0,270.4,191.8,99.0,3.1,1.5,1.8,1.0
11/16/2023,3,156.3,184.9,133.8,60.9,3.6,0.8,2.6,0.8
11/16/2023,4,292.7,269.0,142.0,68.3,3.8,0.5,2.1,2.3
11/16/2023,5,361.8,232.7,160.2,19.4,3.0,0.8,1.6,1.6
11/16/2023,6,561.8,85.5,374.6,45.9,0.9,0.8,1.2,2.4
11/16/2023,7,344.7,221.7,108.5,58.2,1.2,0.6,1.4,1.2
11/16/2023,8,296.6,116.1,286.9,170.1,2.4,0.7,3.0,0.9
11/16/2023,9,500.0,130.7,236.6,66.0,4.7,1.4,4.2,2.0
11/16/2023,10,287.4,77.7,191.6,67.0,5.3,2.3,4.0,2.1
11/16/2023,11,30.0,58.9,42.9,123.0,5.5,3.3,4.5,3.0
11/16/2023,12,21.1,55.8,30.2,86.1,5.5,4.7,4.0,3.6
11/16/2023,13,19.5,35.8,42.8,93.6,5.3,4.5,4.0,4.0
11/16/2023,14,59.9,27.8,89.8,116.5,5.5,4.5,7.3,4.1
11/16/2023,15,186.3,27.0,266.1,119.8,9.2,4.6,8.3,4.1
11/16/2023,16,255.8,24.2,365.5,70.5,7.6,4.3,8.2,4.3
11/16/2023,17,39.3,62.6,59.0,104.6,6.4,3.7,6.8,4.4
11/16/2023,18,169.7,61.6,242.4,79.2,3.8,5.3,4.5,4.6
11/16/2023,19,48.8,59.4,25.4,85.8,1.6,5.6,3.2,4.6
11/16/2023,20,49.1,27.4,39.0,30.3,1.9,3.7,1.1,2.6
11/16/2023,21,97.8,38.6,26.2,73.9,2.2,2.1,0.7,1.6
11/16/2023,22,69.9,41.8,28.5,56.7,2.7,2.1,0.9,0.8
11/16/2023,23,67.2,38.1,220.6,43.9,2.9,1.2,2.3,0.8
11/17/2023,0,681.0,134.9,98.5,109.6,1.7,1.6,2.6,0.8
11/17/2023,1,693.0,42.6,158.5,69.5,0.2,2.0,1.8,2.6
11/17/2023,2,429.7,42.6,369.6,92.4,0.1,2.1,1.1,3.5
11/17/2023,3,468.6,114.4,139.8,25.7,1.0,1.7,1.0,1.0
11/17/2023,4,213.0,272.6,228.0,33.2,2.5,1.0,0.4,0.5
11/17/2023,5,240.4,145.2,231.7,51.8,3.2,0.6,0.9,0.3
11/17/2023,6,561.8,185.0,374.6,80.0,1.7,0.8,1.0,1.6
11/17/2023,7,344.7,77.6,261.0,135.5,1.1,0.7,1.0,2.1
11/17/2023,8,296.6,143.5,239.1,214.0,4.9,0.8,1.9,1.4
11/17/2023,9,138.6,176.8,92.4,128.3,4.8,1.2,2.2,1.2
11/17/2023,10,287.4,64.2,191.6,90.4,5.4,3.2,2.2,2.5
11/17/2023,11,67.9,45.7,60.7,113.0,5.9,4.0,2.8,3.0
11/17/2023,12,21.1,39.2,46.0,119.1,6.0,4.5,3.2,4.3
11/17/2023,13,19.5,36.2,42.8,103.3,6.7,4.8,4.0,4.4
11/17/2023,14,59.9,31.9,49.3,145.8,5.6,4.4,5.5,4.2
11/17/2023,15,50.0,39.9,266.1,199.4,6.5,4.7,9.0,4.1
11/17/2023,16,143.5,36.1,425.5,57.0,7.1,4.4,8.5,3.8
11/17/2023,17,61.1,32.9,59.0,53.0,5.6,4.5,7.6,4.7
11/17/2023,18,169.7,30.0,242.4,63.1,3.1,4.0,4.6,4.4
11/17/2023,19,48.8,67.2,12.5,197.7,2.0,4.6,1.9,4.5
11/17/2023,20,38.8,23.9,474.2,47.9,2.8,2.9,1.1,1.8
11/17/2023,21,97.8,22.4,26.2,61.9,3.9,1.6,1.6,0.8
11/17/2023,22,83.7,45.2,58.4,43.9,5.1,1.6,2.2,1.0
11/17/2023,23,229.8,102.8,147.8,46.4,4.9,1.5,1.8,0.9
11/18/2023,0,681.0,92.6,358.2,34.0,5.1,1.1,1.8,1.2
11/18/2023,1,744.0,31.4,211.6,32.5,2.5,1.5,1.8,1.2
11/18/2023,2,280.2,31.3,369.6,45.4,0.8,3.8,2.2,2.4
11/18/2023,3,507.3,113.0,179.5,54.7,0.3,1.3,1.7,1.8
11/18/2023,4,292.7,102.8,144.7,45.9,2.6,0.8,1.6,1.8
11/18/2023,5,282.6,236.0,114.4,35.2,2.9,0.6,1.9,1.5
11/18/2023,6,888.0,310.5,510.3,70.3,1.6,0.8,1.1,1.2
11/18/2023,7,493.1,114.4,594.1,193.8,0.8,1.0,1.0,1.4
11/18/2023,8,646.5,155.0,286.9,279.3,2.0,0.6,0.3,1.1
11/18/2023,9,325.5,210.7,217.0,109.8,3.0,0.9,1.8,0.7
11/18/2023,10,287.4,106.8,191.6,29.0,5.4,1.3,3.2,1.0
11/18/2023,11,38.6,20.0,60.7,32.3,6.6,3.9,3.6,4.2
11/18/2023,12,32.4,73.1,36.0,131.1,6.3,5.1,4.2,4.2
11/18/2023,13,19.0,33.1,29.8,87.3,5.1,4.9,5.3,3.9
11/18/2023,14,62.9,24.2,290.6,100.9,7.4,4.2,9.3,4.1
11/18/2023,15,186.3,16.4,266.1,80.7,9.8,4.7,9.5,3.5
11/18/2023,16,77.0,17.6,110.0,34.7,8.6,3.8,8.7,3.4
11/18/2023,17,41.3,13.9,59.0,173.3,7.2,2.2,6.8,4.3
11/18/2023,18,169.7,163.5,242.4,78.2,4.3,4.9,4.9,5.0
11/18/2023,19,49.0,97.6,12.5,42.7,2.1,5.5,2.8,5.0
11/18/2023,20,27.3,44.5,70.2,51.0,1.7,4.2,0.8,3.4
11/18/2023,21,97.8,47.2,26.2,45.4,1.8,2.8,0.9,2.0
11/18/2023,22,69.9,34.8,20.8,62.6,2.5,2.3,1.5,1.1
11/18/2023,23,114.9,37.2,33.9,69.7,4.1,1.2,1.7,1.0
11/19/2023,0,147.8,61.5,98.5,45.7,3.3,0.8,2.0,0.2
11/19/2023,1,237.8,160.7,255.0,67.3,3.1,0.8,2.2,1.8
11/19/2023,2,167.1,104.8,369.6,64.8,3.6,0.8,1.8,2.1
11/19/2023,3,213.9,217.9,104.8,36.8,4.0,0.7,1.9,1.1
11/19/2023,4,217.0,293.9,144.7,31.3,3.0,1.2,1.7,1.1
11/19/2023,5,171.6,169.5,114.4,84.1,3.1,0.9,1.3,0.9
11/19/2023,6,225.8,126.3,592.0,89.2,0.8,0.9,1.5,1.3
11/19/2023,7,891.2,129.2,274.2,270.8,1.0,0.9,0.9,1.6
11/19/2023,8,430.3,188.0,286.9,178.5,1.8,0.6,1.9,1.4
11/19/2023,9,503.1,162.4,335.4,74.8,2.4,0.9,2.3,1.1
11/19/2023,10,118.8,146.2,79.2,40.0,4.8,1.3,3.5,1.9
11/19/2023,11,73.5,74.7,105.0,94.6,5.5,3.4,4.3,2.7
11/19/2023,12,82.2,81.1,117.5,120.3,6.3,4.7,4.9,4.0
11/19/2023,13,36.6,50.7,79.8,102.8,5.0,4.7,4.8,3.7
11/19/2023,14,42.8,22.4,290.6,30.5,5.8,4.6,9.0,3.9
11/19/2023,15,186.3,18.1,266.1,34.4,8.8,4.5,8.2,3.7
11/19/2023,16,255.8,16.8,365.5,23.4,7.9,4.2,8.2,4.2
11/19/2023,17,41.3,114.0,59.0,347.0,7.0,1.8,7.0,4.1
11/19/2023,18,169.7,765.7,242.4,98.7,4.6,3.7,5.0,5.1
11/19/2023,19,42.5,46.2,25.4,45.6,1.9,5.2,3.0,4.7
11/19/2023,20,49.1,59.8,20.7,56.4,1.8,3.5,1.8,2.9
11/19/2023,21,97.8,48.2,27.8,60.7,2.3,2.2,0.6,1.4
11/19/2023,22,87.6,50.8,87.8,61.2,3.6,1.3,3.5,0.4
11/19/2023,23,229.8,106.1,33.9,97.8,2.6,1.1,2.3,1.1
11/20/2023,0,147.8,162.9,98.5,50.3,3.6,1.0,2.0,1.5
11/20/2023,1,744.0,367.8,158.5,78.5,4.6,0.5,1.5,1.3
11/20/2023,2,214.0,367.8,229.1,28.1,2.3,0.8,1.3,1.3
11/20/2023,3,156.3,650.9,193.8,55.3,1.4,0.6,1.2,2.0
11/20/2023,4,202.5,264.5,142.0,53.7,2.4,1.0,1.9,1.5
11/20/2023,5,185.4,197.4,123.6,49.3,3.4,0.9,1.9,1.2
11/20/2023,6,225.8,322.8,374.6,77.0,0.8,0.8,1.1,1.7
11/20/2023,7,344.7,385.2,594.1,166.4,1.2,0.6,0.6,1.7
11/20/2023,8,646.5,254.6,286.9,155.9,1.9,0.7,1.6,1.1
11/20/2023,9,500.0,231.0,333.3,114.0,5.4,1.6,3.5,1.7
11/20/2023,10,287.4,159.7,191.6,77.8,6.6,3.1,4.5,2.4
11/20/2023,11,38.6,97.8,60.7,185.2,6.6,3.2,4.3,2.1
11/20/2023,12,26.9,49.7,53.9,140.7,6.0,3.4,4.4,3.1
11/20/2023,13,19.5,46.5,29.8,73.4,5.2,4.0,4.9,3.2
11/20/2023,14,34.5,36.1,290.6,59.7,5.8,4.1,8.9,3.5
11/20/2023,15,186.3,36.3,266.1,65.3,9.2,4.6,9.2,3.3
11/20/2023,16,255.8,22.4,365.5,54.7,7.8,3.6,8.1,4.2
11/20/2023,17,41.3,41.6,59.0,133.3,6.8,4.5,6.8,4.2
11/20/2023,18,169.7,89.7,242.4,111.6,4.3,5.3,5.2,5.0
11/20/2023,19,42.5,29.9,25.4,54.0,1.9,5.5,3.4,5.1
11/20/2023,20,49.1,58.6,171.4,23.7,2.1,4.7,0.6,3.9
11/20/2023,21,97.8,32.8,26.2,50.5,3.2,3.7,1.7,2.8
11/20/2023,22,69.9,48.9,46.6,73.6,2.6,2.5,2.1,0.7
11/20/2023,23,67.2,75.9,33.9,55.5,3.8,0.8,2.6,0.9
11/21/2023,0,147.8,100.2,98.5,87.5,3.2,1.1,2.3,1.4
11/21/2023,1,130.5,166.6,158.5,42.7,2.5,1.3,1.4,0.8
11/21/2023,2,308.1,166.6,196.9,61.2,2.3,1.1,1.2,0.5
11/21/2023,3,522.6,230.0,133.8,69.5,1.5,1.2,1.8,1.7
11/21/2023,4,213.0,202.1,154.6,50.8,1.7,1.3,1.9,1.6
11/21/2023,5,185.4,229.7,123.6,67.0,2.4,1.8,2.2,3.1
11/21/2023,6,561.8,379.3,374.6,151.6,1.6,0.6,1.5,3.2
